user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130
10,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,-0.9801446,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,0.9996012,-0.99047077,-0.8853437,-0.99846846,-0.99846846,-0.99846846,-0.99846846,0.96083426,0.96083426,0.96083426,0.96083426,0.96083426,0.96083426,0.96083426,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782,-0.9868782
11,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,0.9998684,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9991602,-0.9997538,-0.9997538,-0.9997538,-0.9997538,-0.9995466,0.9998621,0.9998621,0.9998621,0.9998621,0.9998621,0.9998621,-0.99582374,0.99804735,0.99804735,0.99983335,0.99983335,0.99983335,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,-0.0012407601,0.9984665,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,0.9989518,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043,-0.99953043
12,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,-0.9971011,0.99931717,-0.9981407,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.97561646,-0.8445012,-0.8445012
13,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,-0.9972826,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,0.93592787,-0.98822534,-0.98822534,0.9704372,0.9704372,0.8380136,0.8380136,0.8380136,0.99396133,-0.7902773,-0.7902773,-0.7902773,-0.7902773,-0.7902773,-0.7902773,-0.7902773,-0.7902773,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.99969244,-0.973077,-0.973077,-0.973077,-0.973077,-0.973077,-0.973077
14,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9963781,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.9996213,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.99484336,-0.88127357,-0.88127357,-0.88127357,-0.88127357,-0.88127357,-0.88127357,-0.88127357,-0.88127357,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356,-0.95671356
15,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,0.87275094,-0.9986187,-0.9986187,-0.7659717,-0.7659717,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,0.9907817,-0.99736834,-0.99736834,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,0.99831617,-0.992492,-0.992492,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,-0.9958876,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047,0.9966047
16,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,0.9665387,-0.9952396,-0.9952396,-0.9952396,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,0.9644038,-0.99308723,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9984994,-0.9996257,-0.98749185,-0.98749185
17,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,-0.99782616,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,0.9943942,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.7195639,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9992513,-0.9739386,-0.9739386,-0.9739386
18,0.99391055,0.99391055,0.99391055,0.99391055,0.99391055,0.99391055,0.99391055,0.99391055,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.80387557,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,0.00014486909,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.99715996,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.9971312,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.999263,-0.999263,-0.99962974,-0.99962974
19,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.8400465,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.98609716,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9997888,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9917687,-0.9981876,-0.9981876,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.999111,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.9990017,-0.98871124,-0.98871124
20,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9991172,-0.9974771,-0.9986909,-0.9986909,-0.9986909,-0.9986909,-0.9986909,-0.9979512,-0.9979512,-0.9979512,0.9821525,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,0.52558064,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287,-0.99939287
21,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,-0.9990202,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,0.99987495,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.9929444,-0.99584526,-0.99584526,-0.99584526,-0.997549,-0.9958853,-0.9958853,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863,-0.99253863
22,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9911238,-0.9971031,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,-0.9953571,0.9981187,0.9981187,0.9981187,0.9981187,0.9981187,0.9981187,0.9981187,0.9981187,-0.90134794,-0.90134794,-0.99773633,-0.99773633,-0.99773633
23,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,-0.9997359,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,0.95455736,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,-0.98835343,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,0.9785745,-0.9995309,-0.9995309,-0.9995309,-0.9995309,-0.9995309,-0.9995309,-0.9995309,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9968329,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.9301197,-0.99952054,-0.99952054
24,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.9972945,-0.98681355,-0.98681355,-0.98681355,-0.98681355,-0.98681355,-0.98681355,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.99971324,-0.9369741,-0.9369741,-0.9369741,-0.9369741,-0.9369741,-0.9369741,-0.9369741,-0.9369741,-0.9369741,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,0.99802136,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9957625,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695,-0.9893695
