user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28
413,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.7113132,-0.8559393,-0.8559393
414,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996,-0.88813996
415,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133,-0.9953133
416,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99041474,0.99975306,0.99975306,0.99975306
417,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738,-0.9991738
418,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875,-0.9909875
419,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.95479053,-0.9511644,-0.9511644,-0.9511644,-0.9511644
420,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,-0.99921775,0.9473592,-0.99975115,-0.99975115
421,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037,-0.99847037
422,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9801971,-0.9987632,-0.9987632,-0.9987632,-0.9987632
423,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9997105,-0.9983901,-0.9983901,-0.9983901
424,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846,-0.9957846
425,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.98283494,-0.9990748,-0.9990748
426,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,0.99893266,-0.99746716,-0.99625707,-0.99625707,-0.99625707,-0.99625707
427,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.7835447,-0.99679923,-0.99679923,-0.99679923,-0.99679923
428,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.8348879,-0.93425775,-0.93425775
429,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386,-0.99766386
430,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774,-0.9935774
431,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168,-0.9913168
432,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298,-0.9988298
433,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747,0.79904747
434,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287,0.9674287
435,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706,-0.9944706
436,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,-0.9911891,0.998024,0.998024,0.998024,0.998024,0.998024
437,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,0.0036797822,-0.99968016,-0.99968016
438,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467,-0.99356467
439,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627,-0.99518627
440,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.98800325,-0.99099016,-0.99099016
441,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535,-0.99538535
442,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354,-0.9985354
443,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9864065,-0.9983229,-0.9983229
444,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267,-0.9900267
445,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576,0.95175576
446,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741,-0.996741
447,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596,-0.83888596
448,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.998516,-0.9905776,-0.9905776
449,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361,-0.9960361
450,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188,-0.9970188
451,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372,-0.9915372
452,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697,0.9921697
453,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964,-0.99051964
454,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.99967206,-0.98132896,-0.98132896
455,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.998164,-0.8376358,-0.8376358
456,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.98203504,-0.9650406,-0.9650406
457,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,0.9666736,-0.99528223,-0.99528223
458,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658,0.5543658
459,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,-0.99972314,0.7985051,0.7985051
460,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9565455,-0.9985948,-0.9985948
461,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916,-0.9821916
462,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123,0.99823123
463,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498,-0.9960498
464,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306,-0.99852306
465,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504
466,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338,-0.994338
467,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884,-0.98553884
468,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651,-0.9937651
469,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9703269,-0.9993587,-0.9993587,-0.9993587,-0.99927396,-0.99927396,-0.99927396,-0.99927396,-0.99927396
470,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.9190988,0.96777314,0.96777314,0.96777314
471,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99144816,-0.99753857,-0.99753857,-0.99753857
472,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.9907069,-0.5937662,-0.5937662,-0.5937662
473,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.9991658,-0.82862276,-0.82862276,-0.82862276
474,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99904567,-0.99622476,-0.99825126,-0.99825126
475,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484,-0.9946484
476,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,0.9982961,-0.9970726,-0.60113907,-0.60113907
477,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703,-0.9993703
478,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605,-0.91470605
479,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946,0.9964946
480,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.9675194,-0.99921274,-0.99921274
481,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.6284313,0.7649957,0.7649957,0.7649957,0.7649957,0.7649957,0.7649957,0.7649957,0.7649957
482,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724,-0.9925724
